OBJECTID,PRNAME,PRUID,DGUID,CDUID,CDNAME,DAUID,Total_15_to_19_years,Men_15_to_19_years,Women_15_to_19_years,Shape_Area(m^2),Shape_Area(km^2),Total_15_Density,Men_15_Density,Women_15_Density,ORIG_FID,Long,Lat,Coordinate
1007,Manitoba,46,2021S051246111117,4611,Division No. 11,46111117,45,25,20,1777557.76,1.77755776,25.31563306,14.06424059,11.25139247,1007,-97.23828393,49.86287207,-097.23828393 49.86287207
1008,Manitoba,46,2021S051246111118,4611,Division No. 11,46111118,210,105,105,7601411.759,7.601411759,27.62644712,13.81322356,13.81322356,1008,-97.21169393,49.96302029,-097.21169393 49.96302029
1009,Manitoba,46,2021S051246111119,4611,Division No. 11,46111119,215,110,100,705948.1441,0.705948144,304.5549476,155.8188104,141.653464,1009,-97.20114817,49.95700654,-097.20114817 49.95700654
1010,Manitoba,46,2021S051246111121,4611,Division No. 11,46111121,35,10,30,159971.916,0.159971916,218.7884028,62.51097224,187.5329167,1010,-97.1696387,49.95884002,-097.16963870 49.95884002
1011,Manitoba,46,2021S051246111122,4611,Division No. 11,46111122,20,5,15,113235.2884,0.113235288,176.6233856,44.1558464,132.4675392,1011,-97.17115838,49.95837099,-097.17115838 49.95837099
1012,Manitoba,46,2021S051246111123,4611,Division No. 11,46111123,60,30,30,86915.0805,0.08691508,690.328993,345.1644965,345.1644965,1012,-97.17330494,49.95642639,-097.17330494 49.95642639
1013,Manitoba,46,2021S051246111124,4611,Division No. 11,46111124,45,25,20,42432.72258,0.042432723,1060.502302,589.1679458,471.3343567,1013,-97.16753513,49.95490192,-097.16753513 49.95490192
1014,Manitoba,46,2021S051246111125,4611,Division No. 11,46111125,35,20,15,135190.9511,0.135190951,258.8930673,147.9388956,110.9541717,1014,-97.16873955,49.95268141,-097.16873955 49.95268141
1015,Manitoba,46,2021S051246111126,4611,Division No. 11,46111126,40,25,15,75449.14991,0.07544915,530.1583921,331.348995,198.809397,1015,-97.16325384,49.95410888,-097.16325384 49.95410888
1016,Manitoba,46,2021S051246111129,4611,Division No. 11,46111129,30,15,10,155355.3853,0.155355385,193.1056328,96.55281641,64.36854428,1016,-97.16560865,49.94636957,-097.16560865 49.94636957
1017,Manitoba,46,2021S051246111131,4611,Division No. 11,46111131,25,15,15,181977.6548,0.181977655,137.3795042,82.42770255,82.42770255,1017,-97.15814991,49.95500724,-097.15814991 49.95500724
1018,Manitoba,46,2021S051246111132,4611,Division No. 11,46111132,40,15,25,143096.5516,0.143096552,279.5315438,104.8243289,174.7072149,1018,-97.1638185,49.95673694,-097.16381850 49.95673694
1019,Manitoba,46,2021S051246111133,4611,Division No. 11,46111133,20,5,10,436466.4302,0.43646643,45.82253895,11.45563474,22.91126948,1019,-97.21574437,49.89107232,-097.21574437 49.89107232
1020,Manitoba,46,2021S051246111134,4611,Division No. 11,46111134,65,35,30,376449.9332,0.376449933,172.6657233,92.97385102,79.6918723,1020,-97.15406599,49.82527425,-097.15406599 49.82527425
1021,Manitoba,46,2021S051246111135,4611,Division No. 11,46111135,140,75,65,479334.82,0.47933482,292.0714168,156.4668304,135.6045864,1021,-97.14909806,49.82456025,-097.14909806 49.82456025
1022,Manitoba,46,2021S051246111136,4611,Division No. 11,46111136,15,5,10,115641.4145,0.115641415,129.7113154,43.23710515,86.4742103,1022,-97.1523171,49.87971689,-097.15231710 49.87971689
1023,Manitoba,46,2021S051246111138,4611,Division No. 11,46111138,90,45,40,233317.7653,0.233317765,385.7400224,192.8700112,171.44001,1023,-97.15506691,49.78608988,-097.15506691 49.78608988
1024,Manitoba,46,2021S051246111139,4611,Division No. 11,46111139,120,55,70,549024.708,0.549024708,218.5693981,100.1776408,127.4988156,1024,-97.10315686,49.83705706,-097.10315686 49.83705706
1025,Manitoba,46,2021S051246111140,4611,Division No. 11,46111140,65,35,35,267656.2587,0.267656259,242.8487953,130.764736,130.764736,1025,-97.31184346,49.85952491,-097.31184346 49.85952491
1026,Manitoba,46,2021S051246111141,4611,Division No. 11,46111141,60,40,25,258770.4071,0.258770407,231.8657712,154.5771808,96.61073801,1026,-97.20390143,49.8607151,-097.20390143 49.86071510
1027,Manitoba,46,2021S051246111143,4611,Division No. 11,46111143,70,45,30,1234010.146,1.234010146,56.7256276,36.46647488,24.31098326,1027,-97.08829201,49.84859984,-097.08829201 49.84859984
1028,Manitoba,46,2021S051246111144,4611,Division No. 11,46111144,50,25,20,1318442.775,1.318442775,37.92352687,18.96176343,15.16941075,1028,-97.09350846,49.86683262,-097.09350846 49.86683262
1029,Manitoba,46,2021S051246111145,4611,Division No. 11,46111145,130,70,60,321347.1902,0.32134719,404.5468701,217.83293,186.71394,1029,-97.07497884,49.90756818,-097.07497884 49.90756818
1030,Manitoba,46,2021S051246111146,4611,Division No. 11,46111146,65,35,30,540925.4505,0.54092545,120.1644329,64.70392541,55.46050749,1030,-97.18079407,49.91828763,-097.18079407 49.91828763
1031,Manitoba,46,2021S051246111147,4611,Division No. 11,46111147,10,5,5,301273.0525,0.301273052,33.19248077,16.59624038,16.59624038,1031,-97.12825647,49.91484759,-097.12825647 49.91484759
1032,Manitoba,46,2021S051246111148,4611,Division No. 11,46111148,65,40,25,2015182.298,2.015182298,32.25514637,19.84932085,12.40582553,1032,-97.18743319,49.94151743,-097.18743319 49.94151743
1033,Manitoba,46,2021S051246111149,4611,Division No. 11,46111149,40,20,20,280759.9374,0.280759937,142.4704691,71.23523457,71.23523457,1033,-97.06993223,49.93645591,-097.06993223 49.93645591
1034,Manitoba,46,2021S051246111150,4611,Division No. 11,46111150,100,55,45,273716.495,0.273716495,365.3415188,200.9378353,164.4036835,1034,-97.15466935,49.81231904,-097.15466935 49.81231904
1035,Manitoba,46,2021S051246111153,4611,Division No. 11,46111153,55,30,20,224858.7546,0.224858755,244.5979926,133.4170869,88.94472459,1035,-97.11071904,49.8094528,-097.11071904 49.80945280
1036,Manitoba,46,2021S051246111154,4611,Division No. 11,46111154,55,25,25,656355.8408,0.656355841,83.79600909,38.08909504,38.08909504,1036,-97.08004246,49.95388026,-097.08004246 49.95388026
1037,Manitoba,46,2021S051246111155,4611,Division No. 11,46111155,50,30,20,324538.6784,0.324538678,154.0648413,92.4389048,61.62593653,1037,-97.09099372,49.94743571,-097.09099372 49.94743571
1038,Manitoba,46,2021S051246111157,4611,Division No. 11,46111157,50,30,25,200966.0923,0.200966092,248.7981899,149.278914,124.399095,1038,-97.17254285,49.78373817,-097.17254285 49.78373817
1039,Manitoba,46,2021S051246111158,4611,Division No. 11,46111158,30,15,15,125816.3338,0.125816334,238.4428086,119.2214043,119.2214043,1039,-97.16846974,49.78345385,-097.16846974 49.78345385
1040,Manitoba,46,2021S051246111159,4611,Division No. 11,46111159,70,30,40,1147508.349,1.147508349,61.00173483,26.14360064,34.85813419,1040,-97.0561116,49.85072426,-097.05611160 49.85072426
1041,Manitoba,46,2021S051246111160,4611,Division No. 11,46111160,40,20,25,133981.9852,0.133981985,298.547599,149.2737995,186.5922494,1041,-97.06323242,49.8509418,-097.06323242 49.85094180
1042,Manitoba,46,2021S051246111161,4611,Division No. 11,46111161,35,15,15,492488.7263,0.492488726,71.06761664,30.45754999,30.45754999,1042,-97.31279236,49.88683408,-097.31279236 49.88683408
1043,Manitoba,46,2021S051246111162,4611,Division No. 11,46111162,25,10,15,167786.7593,0.167786759,148.9986462,59.5994585,89.39918775,1043,-97.09091921,49.81608535,-097.09091921 49.81608535
1044,Manitoba,46,2021S051246111163,4611,Division No. 11,46111163,10,5,5,119547.4024,0.119547402,83.64882715,41.82441357,41.82441357,1044,-97.0912462,49.81175027,-097.09124620 49.81175027
1045,Manitoba,46,2021S051246111164,4611,Division No. 11,46111164,25,10,15,81855.05097,0.081855051,305.4179272,122.1671709,183.2507563,1045,-97.08895738,49.81160879,-097.08895738 49.81160879
1046,Manitoba,46,2021S051246111165,4611,Division No. 11,46111165,35,15,15,109331.0918,0.109331092,320.1285144,137.1979347,137.1979347,1046,-97.08572779,49.81216736,-097.08572779 49.81216736
1047,Manitoba,46,2021S051246111167,4611,Division No. 11,46111167,50,25,25,143263.2131,0.143263213,349.0079478,174.5039739,174.5039739,1047,-97.0777316,49.83761231,-097.07773160 49.83761231
1048,Manitoba,46,2021S051246111168,4611,Division No. 11,46111168,45,20,30,146750.472,0.146750472,306.642966,136.2857627,204.428644,1048,-97.19315634,49.83721879,-097.19315634 49.83721879
1049,Manitoba,46,2021S051246111169,4611,Division No. 11,46111169,130,60,70,468185.923,0.468185923,277.6674684,128.1542162,149.5132522,1049,-97.19501496,49.83131335,-097.19501496 49.83131335
1050,Manitoba,46,2021S051246111170,4611,Division No. 11,46111170,105,50,50,601596.7775,0.601596777,174.5355094,83.11214733,83.11214733,1050,-97.21559517,49.80476645,-097.21559517 49.80476645
1051,Manitoba,46,2021S051246111171,4611,Division No. 11,46111171,40,20,20,552698.7906,0.552698791,72.3721504,36.1860752,36.1860752,1051,-97.20064515,49.80639676,-097.20064515 49.80639676
1052,Manitoba,46,2021S051246111172,4611,Division No. 11,46111172,20,10,10,179956.9952,0.179956995,111.1376636,55.5688318,55.5688318,1052,-97.19623116,49.81266958,-097.19623116 49.81266958
1053,Manitoba,46,2021S051246111175,4611,Division No. 11,46111175,20,15,5,68454.03934,0.068454039,292.1668347,219.1251261,73.04170868,1053,-97.06842998,49.90641878,-097.06842998 49.90641878
1054,Manitoba,46,2021S051246111177,4611,Division No. 11,46111177,10,10,5,12978974.6,12.9789746,0.770476891,0.770476891,0.385238446,1054,-97.23274641,49.90347317,-097.23274641 49.90347317
1055,Manitoba,46,2021S051246111178,4611,Division No. 11,46111178,15,10,0,136837.9727,0.136837973,109.618695,73.07913003,0,1055,-97.13914791,49.88831643,-097.13914791 49.88831643
1056,Manitoba,46,2021S051246111179,4611,Division No. 11,46111179,5,0,5,26807.73626,0.026807736,186.5133241,0,186.5133241,1056,-97.13762961,49.88698528,-097.13762961 49.88698528
1057,Manitoba,46,2021S051246111180,4611,Division No. 11,46111180,20,10,10,105583.8134,0.105583813,189.4229746,94.71148728,94.71148728,1057,-97.13562047,49.88663929,-097.13562047 49.88663929
1058,Manitoba,46,2021S051246111181,4611,Division No. 11,46111181,10,5,5,67650.90342,0.067650903,147.817686,73.90884301,73.90884301,1058,-97.1410959,49.88404464,-097.14109590 49.88404464
1059,Manitoba,46,2021S051246111182,4611,Division No. 11,46111182,15,10,10,9960.299747,0.0099603,1505.978774,1003.985849,1003.985849,1059,-97.13968015,49.8852801,-097.13968015 49.88528010
1060,Manitoba,46,2021S051246111183,4611,Division No. 11,46111183,25,15,10,31942.13709,0.031942137,782.6652277,469.5991366,313.0660911,1060,-97.14141106,49.88583951,-097.14141106 49.88583951
1061,Manitoba,46,2021S051246111184,4611,Division No. 11,46111184,25,15,10,22462.65675,0.022462657,1112.958288,667.7749729,445.1833153,1061,-97.14037252,49.8866296,-097.14037252 49.88662960
1062,Manitoba,46,2021S051246111185,4611,Division No. 11,46111185,10,5,5,37738.21935,0.037738219,264.9833557,132.4916778,132.4916778,1062,-97.14397013,49.8851022,-097.14397013 49.88510220
1063,Manitoba,46,2021S051246111186,4611,Division No. 11,46111186,20,15,5,278744.0027,0.278744003,71.75042264,53.81281698,17.93760566,1063,-97.14626295,49.88518901,-097.14626295 49.88518901
1064,Manitoba,46,2021S051246111187,4611,Division No. 11,46111187,5,0,5,115173.3074,0.115173307,43.4128368,0,43.4128368,1064,-97.19089161,49.8236769,-097.19089161 49.82367690
1065,Manitoba,46,2021S051246111188,4611,Division No. 11,46111188,10,5,5,110049.7346,0.110049735,90.8680065,45.43400325,45.43400325,1065,-97.18923053,49.82192013,-097.18923053 49.82192013
1066,Manitoba,46,2021S051246111189,4611,Division No. 11,46111189,110,55,55,1953120.012,1.953120012,56.32014383,28.16007192,28.16007192,1066,-97.18735615,49.81831945,-097.18735615 49.81831945
1067,Manitoba,46,2021S051246111191,4611,Division No. 11,46111191,20,10,15,168106.2151,0.168106215,118.9724008,59.48620041,89.22930061,1067,-97.16187703,49.80417624,-097.16187703 49.80417624
1068,Manitoba,46,2021S051246111192,4611,Division No. 11,46111192,200,90,110,539132.4992,0.539132499,370.9663214,166.9348447,204.0314768,1068,-97.16857991,49.79346991,-097.16857991 49.79346991
1069,Manitoba,46,2021S051246111193,4611,Division No. 11,46111193,105,55,45,405863.4547,0.405863455,258.7076979,135.513556,110.8747277,1069,-97.16363743,49.79081958,-097.16363743 49.79081958
1070,Manitoba,46,2021S051246111194,4611,Division No. 11,46111194,40,20,20,348455.2799,0.34845528,114.7923487,57.39617436,57.39617436,1070,-97.08417178,49.83751403,-097.08417178 49.83751403
1071,Manitoba,46,2021S051246111195,4611,Division No. 11,46111195,75,50,30,452942.7516,0.452942752,165.5838397,110.3892265,66.2335359,1071,-97.07244299,49.83709868,-097.07244299 49.83709868
1072,Manitoba,46,2021S051246111196,4611,Division No. 11,46111196,60,30,30,204018.651,0.204018651,294.0907594,147.0453797,147.0453797,1072,-97.07810252,49.83389145,-097.07810252 49.83389145
1073,Manitoba,46,2021S051246111197,4611,Division No. 11,46111197,65,30,35,385778.2991,0.385778299,168.4905557,77.76487187,90.72568385,1073,-97.0860361,49.80810673,-097.08603610 49.80810673
1074,Manitoba,46,2021S051246111198,4611,Division No. 11,46111198,25,15,5,58773.0711,0.058773071,425.3648743,255.2189246,85.07297485,1074,-97.07810468,49.81022031,-097.07810468 49.81022031
1075,Manitoba,46,2021S051246111199,4611,Division No. 11,46111199,200,105,95,642587.043,0.642587043,311.241881,163.4019875,147.8398935,1075,-97.07999751,49.80681808,-097.07999751 49.80681808
1076,Manitoba,46,2021S051246111202,4611,Division No. 11,46111202,55,20,30,310070.6244,0.310070624,177.3789442,64.50143426,96.7521514,1076,-97.05833964,49.83556521,-097.05833964 49.83556521
1077,Manitoba,46,2021S051246111203,4611,Division No. 11,46111203,115,60,55,811675.6407,0.811675641,141.6822118,73.92115396,67.76105779,1077,-97.0779921,49.82906724,-097.07799210 49.82906724
1078,Manitoba,46,2021S051246111204,4611,Division No. 11,46111204,145,70,80,577730.4848,0.577730485,250.9820822,121.1637638,138.4728729,1078,-97.0729811,49.82247374,-097.07298110 49.82247374
1079,Manitoba,46,2021S051246111205,4611,Division No. 11,46111205,180,85,90,606939.0374,0.606939037,296.5701478,140.0470142,148.2850739,1079,-97.06008865,49.83136907,-097.06008865 49.83136907
1080,Manitoba,46,2021S051246111206,4611,Division No. 11,46111206,255,135,120,843621.1343,0.843621134,302.2683876,160.0244405,142.2439471,1080,-97.0570231,49.83069863,-097.05702310 49.83069863
1081,Manitoba,46,2021S051246111207,4611,Division No. 11,46111207,65,35,30,900022.1681,0.900022168,72.22044334,38.88793103,33.33251231,1081,-97.05876733,49.82276186,-097.05876733 49.82276186
1082,Manitoba,46,2021S051246111210,4611,Division No. 11,46111210,360,170,190,3567337.637,3.567337637,100.915595,47.65458651,53.26100845,1082,-97.03857029,49.8301007,-097.03857029 49.83010070
1083,Manitoba,46,2021S051246111212,4611,Division No. 11,46111212,30,20,15,108145.0983,0.108145098,277.4050833,184.9367222,138.7025416,1083,-97.05410225,49.83760219,-097.05410225 49.83760219
1084,Manitoba,46,2021S051246111213,4611,Division No. 11,46111213,70,40,35,268770.964,0.268770964,260.4448001,148.8256001,130.2224001,1084,-97.21212921,49.80663388,-097.21212921 49.80663388
1085,Manitoba,46,2021S051246111214,4611,Division No. 11,46111214,15,10,5,105605.9556,0.105605956,142.0374439,94.6916293,47.34581465,1085,-97.20685396,49.80852038,-097.20685396 49.80852038
1086,Manitoba,46,2021S051246111215,4611,Division No. 11,46111215,95,60,35,231556.1948,0.231556195,410.2675814,259.1163672,151.1512142,1086,-97.20691452,49.81552581,-097.20691452 49.81552581
1087,Manitoba,46,2021S051246111217,4611,Division No. 11,46111217,20,10,15,249478.7555,0.249478755,80.16714674,40.08357337,60.12536005,1087,-97.20151758,49.81757919,-097.20151758 49.81757919
1088,Manitoba,46,2021S051246111218,4611,Division No. 11,46111218,120,65,55,690872.6716,0.690872672,173.6933663,94.08390673,79.60945954,1088,-97.07885682,49.81532147,-097.07885682 49.81532147
1089,Manitoba,46,2021S051246111219,4611,Division No. 11,46111219,10,5,5,1863341.801,1.863341801,5.366701909,2.683350954,2.683350954,1089,-97.06082091,49.81547548,-097.06082091 49.81547548
1090,Manitoba,46,2021S051246111220,4611,Division No. 11,46111220,205,120,85,1354739.818,1.354739818,151.3205689,88.577894,62.74267491,1090,-97.17061472,49.97140248,-097.17061472 49.97140248
1091,Manitoba,46,2021S051246111221,4611,Division No. 11,46111221,210,110,100,511410.5247,0.511410525,410.6290149,215.0913888,195.5376262,1091,-97.18197869,49.96787359,-097.18197869 49.96787359
1092,Manitoba,46,2021S051246111222,4611,Division No. 11,46111222,90,40,45,405673.2771,0.405673277,221.8534103,98.60151569,110.9267052,1092,-97.17401834,49.96491128,-097.17401834 49.96491128
1093,Manitoba,46,2021S051246111223,4611,Division No. 11,46111223,60,25,35,249817.0132,0.249817013,240.175796,100.0732483,140.1025476,1093,-97.16482306,49.96336332,-097.16482306 49.96336332
1094,Manitoba,46,2021S051246111224,4611,Division No. 11,46111224,30,15,15,202024.8538,0.202024854,148.4965806,74.24829032,74.24829032,1094,-97.1664281,49.96061534,-097.16642810 49.96061534
1095,Manitoba,46,2021S051246111225,4611,Division No. 11,46111225,70,30,35,6498247.07,6.49824707,10.77213581,4.616629635,5.386067907,1095,-97.21957503,49.830674,-097.21957503 49.83067400
1096,Manitoba,46,2021S051246111226,4611,Division No. 11,46111226,30,10,25,535125.2676,0.535125268,56.0616398,18.68721327,46.71803317,1096,-97.1929927,49.84452215,-097.19299270 49.84452215
1097,Manitoba,46,2021S051246111227,4611,Division No. 11,46111227,60,40,25,936416.1653,0.936416165,64.07407542,42.71605028,26.69753142,1097,-97.20307613,49.83722738,-097.20307613 49.83722738
1098,Manitoba,46,2021S051246111228,4611,Division No. 11,46111228,85,40,50,450292.7713,0.450292771,188.7660771,88.83109512,111.0388689,1098,-97.20372172,49.82951655,-097.20372172 49.82951655
1099,Manitoba,46,2021S051246111229,4611,Division No. 11,46111229,20,10,10,278750.0917,0.278750092,71.74885533,35.87442766,35.87442766,1099,-97.19965184,49.82460664,-097.19965184 49.82460664
1100,Manitoba,46,2021S051246111230,4611,Division No. 11,46111230,20,15,10,193519.7598,0.19351976,103.3486194,77.51146452,51.67430968,1100,-97.08621436,49.9584817,-097.08621436 49.95848170
1101,Manitoba,46,2021S051246111232,4611,Division No. 11,46111232,120,65,60,1369694.999,1.369694999,87.61074552,47.45582049,43.80537276,1101,-97.08700307,49.9559967,-097.08700307 49.95599670
1102,Manitoba,46,2021S051246111234,4611,Division No. 11,46111234,80,50,30,446014.3813,0.446014381,179.3664136,112.1040085,67.26240511,1102,-97.09570824,49.95903967,-097.09570824 49.95903967
